period	AA	TT	CC	GG	SS	WW	RR	YY	sample	condition
9.600000	0.012512	0.008565	0.001481	0.009570	0.009202	0.004460	0.001329	0.008168	18	shones
9.700000	0.012132	0.005309	0.002607	0.009264	0.005162	0.005256	0.005348	0.013125	18	shones
9.800000	0.007738	0.005126	0.003966	0.005457	0.006714	0.002588	0.010416	0.014168	18	shones
9.900000	0.003036	0.006870	0.003578	0.002367	0.017783	0.002686	0.012784	0.010482	18	shones
10.000000	0.005631	0.004477	0.005398	0.006695	0.024461	0.007873	0.011494	0.005815	18	shones
10.100000	0.007719	0.001568	0.008066	0.009340	0.022645	0.012321	0.007181	0.003519	18	shones
10.200000	0.006617	0.006755	0.008417	0.008409	0.013125	0.014324	0.003987	0.003767	18	shones
10.300000	0.003946	0.008590	0.006575	0.004696	0.002544	0.012410	0.006403	0.006443	18	shones
10.400000	0.003975	0.006049	0.006308	0.003921	0.012110	0.006905	0.007769	0.008426	18	shones
10.500000	0.005243	0.001402	0.008305	0.007401	0.018037	0.004755	0.006063	0.007020	18	shones
10.600000	0.004312	0.004888	0.008389	0.008587	0.017915	0.010747	0.002759	0.002406	18	shones
10.700000	0.001366	0.007607	0.005329	0.007030	0.013907	0.014182	0.003765	0.004920	18	shones
10.800000	0.002779	0.007415	0.003495	0.006344	0.009234	0.012893	0.006357	0.009277	18	shones
10.900000	0.005433	0.005995	0.008294	0.009432	0.006203	0.007656	0.006567	0.009250	18	shones
9.500000	0.009322	0.008600	0.014374	0.014109	0.012447	0.002289	0.002984	0.004547	19	shones
9.600000	0.006451	0.002333	0.014656	0.011763	0.004212	0.004311	0.007147	0.004629	19	shones
9.700000	0.010889	0.007918	0.009587	0.004796	0.012350	0.004835	0.010289	0.003672	19	shones
9.800000	0.012359	0.010963	0.004123	0.002801	0.021052	0.003461	0.011566	0.010711	19	shones
9.900000	0.007174	0.009020	0.008116	0.006986	0.020877	0.006191	0.012689	0.015946	19	shones
10.000000	0.003230	0.007882	0.011297	0.006344	0.014152	0.009515	0.014140	0.016370	19	shones
10.100000	0.011022	0.011212	0.010872	0.004625	0.010883	0.009572	0.013017	0.013049	19	shones
10.200000	0.013589	0.012957	0.008466	0.008790	0.015691	0.006156	0.008159	0.008855	19	shones
10.300000	0.009062	0.011368	0.005779	0.013039	0.018210	0.004049	0.005304	0.004639	19	shones
10.400000	0.000376	0.010178	0.004897	0.014265	0.015959	0.009181	0.011465	0.004967	19	shones
10.500000	0.010222	0.012808	0.007598	0.012747	0.010802	0.013401	0.016206	0.012302	19	shones
10.600000	0.016288	0.015436	0.010586	0.009988	0.005714	0.013587	0.016599	0.018538	19	shones
10.700000	0.016394	0.014869	0.011242	0.007008	0.004817	0.009138	0.013340	0.020138	19	shones
10.800000	0.011140	0.010896	0.009076	0.003572	0.007459	0.004548	0.009390	0.016030	19	shones
10.900000	0.003411	0.005391	0.006168	0.001828	0.009692	0.012525	0.009459	0.009096	19	shones
9.500000	0.008966	0.008372	0.011336	0.011222	0.005266	0.008469	0.008944	0.008626	2	shones
9.600000	0.013240	0.009265	0.011031	0.007797	0.012812	0.024507	0.007632	0.001639	2	shones
9.700000	0.013630	0.006454	0.008229	0.003096	0.012363	0.030498	0.010249	0.007387	2	shones
9.800000	0.008942	0.005949	0.002193	0.000648	0.005566	0.025805	0.007252	0.008594	2	shones
9.900000	0.005860	0.008796	0.005409	0.000549	0.005117	0.015287	0.005549	0.004298	2	shones
10.000000	0.009822	0.009261	0.011221	0.004220	0.010447	0.005945	0.012177	0.004513	2	shones
10.100000	0.011278	0.008203	0.012954	0.008487	0.010935	0.004210	0.015064	0.010168	2	shones
10.200000	0.008821	0.009382	0.010697	0.010895	0.008025	0.006634	0.011550	0.012053	2	shones
10.300000	0.005581	0.011084	0.006753	0.010161	0.005694	0.008975	0.003594	0.010135	2	shones
10.400000	0.005037	0.010360	0.004539	0.006744	0.005198	0.011000	0.006028	0.008039	2	shones
10.500000	0.004968	0.007410	0.003959	0.002464	0.003699	0.012638	0.011701	0.009008	2	shones
10.600000	0.005200	0.004349	0.002053	0.002652	0.002594	0.013993	0.012077	0.010248	2	shones
10.700000	0.007822	0.002724	0.002198	0.005088	0.005254	0.014113	0.007341	0.010560	2	shones
10.800000	0.010083	0.001236	0.005678	0.006372	0.007305	0.011551	0.002794	0.012086	2	shones
10.900000	0.009435	0.001904	0.007695	0.006932	0.007354	0.005988	0.009834	0.014905	2	shones
9.500000	0.004986	0.004825	0.005744	0.006354	0.001655	0.011498	0.008563	0.007895	20	shones
9.600000	0.011742	0.013058	0.007694	0.012374	0.006847	0.010809	0.012351	0.002925	20	shones
9.700000	0.016547	0.018203	0.010108	0.014366	0.007469	0.007930	0.007119	0.005099	20	shones
9.800000	0.017149	0.017395	0.009067	0.010324	0.003323	0.005797	0.007977	0.011200	20	shones
9.900000	0.012779	0.013953	0.005955	0.001707	0.002157	0.008512	0.017169	0.012511	20	shones
10.000000	0.006406	0.014266	0.009725	0.008389	0.004962	0.012700	0.018501	0.009036	20	shones
10.100000	0.009336	0.016548	0.015713	0.015538	0.003643	0.014115	0.010736	0.004768	20	shones
10.200000	0.016090	0.015842	0.017790	0.017721	0.001149	0.011471	0.009689	0.008739	20	shones
10.300000	0.018800	0.011467	0.014785	0.014589	0.004469	0.007473	0.021286	0.014299	20	shones
10.400000	0.016468	0.006650	0.008918	0.007665	0.005470	0.009369	0.027091	0.017594	20	shones
10.500000	0.011293	0.006909	0.005858	0.001335	0.003182	0.012624	0.024062	0.018115	20	shones
10.600000	0.008503	0.008588	0.007387	0.007779	0.001215	0.010931	0.014723	0.015993	20	shones
10.700000	0.010044	0.007280	0.006841	0.011639	0.005603	0.003637	0.006653	0.011982	20	shones
10.800000	0.010414	0.003069	0.003261	0.011916	0.008745	0.008672	0.010437	0.008430	20	shones
10.900000	0.008094	0.002304	0.003380	0.009697	0.010527	0.019967	0.014044	0.009767	20	shones
9.500000	0.006774	0.008013	0.005428	0.005775	0.009252	0.001282	0.007196	0.006463	21	shones
9.600000	0.004239	0.011413	0.003925	0.005087	0.012458	0.002083	0.015847	0.013184	21	shones
9.700000	0.003559	0.012730	0.011126	0.009849	0.012807	0.006236	0.018742	0.016536	21	shones
9.800000	0.008802	0.011655	0.013900	0.013354	0.007244	0.012542	0.015432	0.013360	21	shones
9.900000	0.012464	0.008837	0.010643	0.012356	0.003477	0.015677	0.008858	0.009699	21	shones
10.000000	0.012238	0.005238	0.005199	0.007740	0.015440	0.013254	0.003840	0.012533	21	shones
10.100000	0.008627	0.001892	0.005569	0.003504	0.023872	0.006340	0.006743	0.014745	21	shones
10.200000	0.004137	0.004422	0.006745	0.006992	0.025642	0.001421	0.010704	0.012527	21	shones
10.300000	0.001585	0.008628	0.004255	0.011056	0.020500	0.006576	0.012072	0.006951	21	shones
10.400000	0.003829	0.011830	0.003377	0.012761	0.011232	0.007657	0.010420	0.002206	21	shones
10.500000	0.007698	0.012936	0.007306	0.011646	0.002018	0.005391	0.008830	0.007927	21	shones
10.600000	0.011177	0.011237	0.008836	0.008670	0.003891	0.001357	0.011756	0.014415	21	shones
10.700000	0.012609	0.006869	0.006699	0.007361	0.005798	0.003532	0.015907	0.019668	21	shones
10.800000	0.011774	0.001919	0.001946	0.009476	0.007231	0.008781	0.017703	0.022328	21	shones
10.900000	0.010387	0.006230	0.003812	0.010877	0.010830	0.013420	0.016917	0.021377	21	shones
9.500000	0.001653	0.001932	0.008148	0.008498	0.001191	0.000623	0.014028	0.015408	22	shones
9.600000	0.003239	0.009845	0.006123	0.011280	0.005529	0.005130	0.005793	0.014082	22	shones
9.700000	0.004259	0.012907	0.003881	0.006793	0.011609	0.007671	0.006785	0.005936	22	shones
9.800000	0.007484	0.010040	0.004471	0.002277	0.018894	0.004796	0.009517	0.005486	22	shones
9.900000	0.008923	0.003563	0.006827	0.009244	0.023547	0.003578	0.010106	0.015172	22	shones
10.000000	0.009170	0.006041	0.007910	0.011251	0.023536	0.011023	0.012654	0.019960	22	shones
10.100000	0.012234	0.012077	0.006772	0.008258	0.019375	0.013507	0.013923	0.018767	22	shones
10.200000	0.015658	0.015429	0.004463	0.005088	0.014272	0.008739	0.011248	0.012857	22	shones
10.300000	0.015077	0.016174	0.004112	0.006286	0.011464	0.006429	0.009161	0.005130	22	shones
10.400000	0.010399	0.015258	0.005328	0.006654	0.010778	0.017508	0.012933	0.006620	22	shones
10.500000	0.007795	0.013439	0.004868	0.004628	0.009753	0.025418	0.015395	0.012817	22	shones
10.600000	0.011711	0.010874	0.002937	0.002314	0.007857	0.025670	0.012484	0.016476	22	shones
10.700000	0.014091	0.007581	0.004988	0.002207	0.006324	0.018469	0.006697	0.018312	22	shones
10.800000	0.012135	0.003868	0.009190	0.003962	0.006003	0.007232	0.009550	0.020029	22	shones
10.900000	0.007270	0.000517	0.011784	0.007294	0.005715	0.003835	0.015781	0.021205	22	shones
9.500000	0.007749	0.008276	0.005796	0.005497	0.014295	0.017623	0.021765	0.019101	23	shones
9.600000	0.001553	0.009742	0.004973	0.007450	0.007293	0.008640	0.017217	0.017391	23	shones
9.700000	0.008009	0.012647	0.001874	0.007191	0.006200	0.004625	0.009701	0.015263	23	shones
9.800000	0.010249	0.011277	0.004167	0.004242	0.007740	0.012515	0.007202	0.011406	23	shones
9.900000	0.006789	0.006109	0.003908	0.007679	0.004527	0.015899	0.009678	0.008176	23	shones
10.000000	0.004103	0.007069	0.002257	0.011893	0.005127	0.012638	0.009306	0.005985	23	shones
10.100000	0.009692	0.012132	0.007193	0.012370	0.009683	0.004688	0.006101	0.003137	23	shones
10.200000	0.012852	0.012893	0.010116	0.009973	0.009693	0.008490	0.003725	0.006949	23	shones
10.300000	0.011660	0.008480	0.008040	0.007990	0.005228	0.016347	0.004066	0.011885	23	shones
10.400000	0.008658	0.001630	0.001680	0.008651	0.006818	0.018950	0.003681	0.012473	23	shones
10.500000	0.008267	0.006154	0.006026	0.010036	0.013685	0.015906	0.002347	0.007552	23	shones
10.600000	0.009287	0.009516	0.011064	0.010771	0.017460	0.010114	0.001779	0.001390	23	shones
10.700000	0.008440	0.008209	0.011168	0.010824	0.017028	0.008335	0.001670	0.010242	23	shones
10.800000	0.006932	0.003570	0.006420	0.010328	0.013738	0.011653	0.002737	0.015963	23	shones
10.900000	0.008369	0.005255	0.002743	0.009808	0.010108	0.013300	0.005210	0.016328	23	shones
9.500000	0.006962	0.006466	0.006634	0.007219	0.004794	0.015602	0.011103	0.011296	24	shones
9.600000	0.008399	0.007917	0.005683	0.007597	0.006392	0.012477	0.019177	0.009431	24	shones
9.700000	0.009128	0.007154	0.008844	0.004664	0.007583	0.004757	0.022717	0.012632	24	shones
9.800000	0.008235	0.007580	0.007388	0.004824	0.004561	0.004451	0.020888	0.015148	24	shones
9.900000	0.008975	0.010927	0.002822	0.008474	0.003042	0.006149	0.014553	0.013725	24	shones
10.000000	0.012357	0.012749	0.001766	0.008500	0.005560	0.004037	0.007039	0.011701	24	shones
10.100000	0.013890	0.011939	0.003362	0.004152	0.005037	0.009092	0.006581	0.010040	24	shones
10.200000	0.011614	0.011282	0.001983	0.002267	0.003751	0.015405	0.008937	0.004915	24	shones
10.300000	0.006491	0.011939	0.003126	0.007635	0.005782	0.016605	0.007736	0.006499	24	shones
10.400000	0.001363	0.011117	0.006924	0.009924	0.006112	0.011467	0.011376	0.018641	24	shones
10.500000	0.002518	0.007191	0.009107	0.009413	0.002859	0.002590	0.021094	0.027918	24	shones
10.600000	0.002737	0.002011	0.008671	0.008429	0.006212	0.008336	0.028734	0.030364	24	shones
10.700000	0.001866	0.005509	0.006009	0.008578	0.013564	0.015010	0.030483	0.025494	24	shones
10.800000	0.003921	0.008818	0.002588	0.008383	0.018228	0.016745	0.026497	0.016734	24	shones
10.900000	0.005707	0.008715	0.002192	0.006585	0.018147	0.014005	0.020485	0.012070	24	shones
9.500000	0.003816	0.004496	0.008718	0.008285	0.012943	0.002932	0.015622	0.015530	25	shones
9.600000	0.005148	0.005787	0.013519	0.005317	0.013323	0.009878	0.020333	0.011115	25	shones
9.700000	0.006113	0.003454	0.011129	0.002259	0.012163	0.015114	0.017613	0.006191	25	shones
9.800000	0.002876	0.000928	0.004995	0.004489	0.007078	0.015118	0.008782	0.005267	25	shones
9.900000	0.002785	0.003057	0.007275	0.004665	0.003721	0.009464	0.007380	0.007829	25	shones
10.000000	0.006356	0.003963	0.009237	0.002671	0.011848	0.005182	0.013144	0.008263	25	shones
10.100000	0.007101	0.005193	0.005208	0.002158	0.017930	0.011868	0.012646	0.007961	25	shones
10.200000	0.006121	0.006287	0.003157	0.003163	0.018967	0.016420	0.006923	0.009347	25	shones
10.300000	0.006365	0.005097	0.009743	0.002860	0.014851	0.015524	0.004270	0.010129	25	shones
10.400000	0.008028	0.001681	0.012314	0.002363	0.008146	0.010234	0.007419	0.008254	25	shones
10.500000	0.009009	0.004768	0.010191	0.003804	0.005566	0.003503	0.006556	0.004381	25	shones
10.600000	0.008538	0.009092	0.005610	0.006395	0.008987	0.002392	0.002069	0.001964	25	shones
10.700000	0.006872	0.010687	0.001969	0.009310	0.010478	0.004798	0.005269	0.003941	25	shones
10.800000	0.004684	0.008921	0.001804	0.011771	0.008937	0.005133	0.009536	0.005490	25	shones
10.900000	0.002805	0.004652	0.005724	0.012989	0.005583	0.005714	0.010098	0.007162	25	shones
9.500000	0.003405	0.004321	0.007876	0.008031	0.025943	0.008215	0.005047	0.007333	26	shones
9.600000	0.005769	0.007740	0.008801	0.011395	0.024132	0.015025	0.004627	0.005788	26	shones
9.700000	0.008958	0.007801	0.004313	0.009527	0.012653	0.014998	0.008226	0.005086	26	shones
9.800000	0.007408	0.005922	0.003215	0.005527	0.003778	0.009628	0.007475	0.003419	26	shones
9.900000	0.002354	0.005689	0.008625	0.006758	0.010700	0.005722	0.007759	0.005154	26	shones
10.000000	0.005091	0.005905	0.009890	0.008603	0.011026	0.008377	0.012024	0.008870	26	shones
10.100000	0.008494	0.005313	0.007182	0.006758	0.005311	0.009268	0.013723	0.011436	26	shones
10.200000	0.007886	0.007806	0.003492	0.003566	0.003588	0.007656	0.011460	0.010948	26	shones
10.300000	0.004447	0.011252	0.003077	0.005174	0.008275	0.006434	0.010475	0.006731	26	shones
10.400000	0.001852	0.011455	0.003079	0.006948	0.008896	0.006079	0.014418	0.005400	26	shones
10.500000	0.001772	0.007192	0.000804	0.005679	0.006036	0.004815	0.017104	0.012470	26	shones
10.600000	0.001600	0.001651	0.003253	0.002574	0.003442	0.003937	0.015211	0.017357	26	shones
10.700000	0.006864	0.008739	0.007561	0.004930	0.004929	0.005508	0.010176	0.016715	26	shones
10.800000	0.012769	0.014465	0.011247	0.009509	0.005857	0.006906	0.007907	0.010530	26	shones
10.900000	0.016474	0.016600	0.013658	0.012780	0.004978	0.007018	0.010840	0.003097	26	shones
9.500000	0.009133	0.008379	0.008573	0.007716	0.005840	0.008442	0.012520	0.010866	27	shones
9.600000	0.015674	0.007338	0.009136	0.001434	0.005655	0.014793	0.013733	0.007085	27	shones
9.700000	0.016971	0.009174	0.007421	0.004659	0.010024	0.016443	0.011977	0.001239	27	shones
9.800000	0.014157	0.012515	0.007703	0.007432	0.008038	0.014642	0.011821	0.003042	27	shones
9.900000	0.011940	0.013184	0.008168	0.007573	0.009424	0.012797	0.014317	0.003534	27	shones
10.000000	0.012751	0.010293	0.005868	0.007267	0.016536	0.012710	0.015716	0.000715	27	shones
10.100000	0.012545	0.007414	0.001489	0.006160	0.020350	0.012489	0.012966	0.003099	27	shones
10.200000	0.009446	0.009661	0.002986	0.002806	0.018517	0.011116	0.006035	0.004969	27	shones
10.300000	0.005009	0.011807	0.006506	0.004638	0.012247	0.008898	0.004790	0.003983	27	shones
10.400000	0.004215	0.010359	0.010306	0.011149	0.004504	0.006256	0.012697	0.004546	27	shones
10.500000	0.006577	0.007086	0.014555	0.015771	0.002663	0.003735	0.016663	0.009489	27	shones
10.600000	0.007288	0.007633	0.017370	0.016715	0.005976	0.003518	0.015084	0.013861	27	shones
10.700000	0.005780	0.010468	0.017035	0.013912	0.005962	0.005176	0.009300	0.015626	27	shones
10.800000	0.002676	0.010818	0.013385	0.008599	0.003505	0.005860	0.004737	0.014666	27	shones
10.900000	0.001413	0.008214	0.008002	0.002701	0.003087	0.004881	0.008539	0.012221	27	shones
9.500000	0.005623	0.005452	0.008840	0.008817	0.015342	0.008024	0.007968	0.007720	28	shones
9.600000	0.005138	0.003643	0.005992	0.009333	0.011304	0.007333	0.005247	0.006359	28	shones
9.700000	0.006332	0.005525	0.003276	0.011784	0.014488	0.003701	0.006543	0.009711	28	shones
9.800000	0.006031	0.006024	0.011379	0.012908	0.019357	0.003213	0.007301	0.008751	28	shones
9.900000	0.005958	0.004810	0.013773	0.010408	0.020286	0.007631	0.011940	0.005230	28	shones
10.000000	0.007747	0.003078	0.008843	0.004907	0.015921	0.008681	0.014833	0.003272	28	shones
10.100000	0.007219	0.001443	0.006322	0.006988	0.007489	0.005778	0.012809	0.004699	28	shones
10.200000	0.005105	0.005270	0.014604	0.013791	0.001691	0.002200	0.008068	0.007265	28	shones
10.300000	0.009306	0.010095	0.018731	0.017039	0.008234	0.005025	0.006657	0.009417	28	shones
10.400000	0.014464	0.013041	0.015983	0.015581	0.010426	0.007788	0.007784	0.009362	28	shones
10.500000	0.015108	0.012921	0.009090	0.010723	0.008700	0.009682	0.005951	0.006287	28	shones
10.600000	0.010256	0.010737	0.005551	0.004951	0.005315	0.011037	0.002629	0.002085	28	shones
10.700000	0.002580	0.009807	0.007140	0.002104	0.004111	0.010379	0.006537	0.006121	28	shones
10.800000	0.007140	0.011492	0.004968	0.004959	0.005673	0.006426	0.010582	0.010537	28	shones
10.900000	0.012112	0.012859	0.001787	0.007990	0.006613	0.004056	0.011713	0.012246	28	shones
9.500000	0.014273	0.013449	0.004849	0.005459	0.023003	0.004737	0.005874	0.005794	29	shones
9.600000	0.016972	0.009440	0.003877	0.008519	0.016039	0.002303	0.004623	0.007397	29	shones
9.700000	0.014745	0.009627	0.000903	0.008899	0.007122	0.011858	0.001045	0.008231	29	shones
9.800000	0.010056	0.009570	0.004617	0.006814	0.002627	0.019234	0.008584	0.009205	29	shones
9.900000	0.005962	0.005114	0.006321	0.004203	0.005539	0.018916	0.013538	0.008637	29	shones
10.000000	0.005429	0.005559	0.006101	0.004141	0.006036	0.011009	0.012158	0.006675	29	shones
10.100000	0.009213	0.011454	0.007728	0.007423	0.004018	0.005759	0.004828	0.006352	29	shones
10.200000	0.013383	0.013195	0.010343	0.010839	0.003183	0.013962	0.007248	0.007848	29	shones
10.300000	0.014886	0.010053	0.010260	0.011957	0.005389	0.017449	0.014947	0.007926	29	shones
10.400000	0.012686	0.004592	0.006531	0.009813	0.006181	0.013829	0.016767	0.006444	29	shones
10.500000	0.007771	0.001887	0.000879	0.005772	0.004787	0.005975	0.012619	0.006310	29	shones
10.600000	0.002294	0.002897	0.004843	0.005076	0.003210	0.004782	0.008136	0.008304	29	shones
10.700000	0.003278	0.004180	0.007498	0.007666	0.003828	0.009582	0.011364	0.009752	29	shones
10.800000	0.007521	0.008714	0.006655	0.008029	0.004102	0.010019	0.014588	0.009637	29	shones
10.900000	0.011799	0.013538	0.003229	0.005371	0.003229	0.006417	0.012801	0.008290	29	shones
9.500000	0.007325	0.008086	0.011229	0.011912	0.019899	0.011729	0.016185	0.015356	3	shones
9.600000	0.006425	0.007704	0.007467	0.013926	0.010338	0.009855	0.013410	0.016508	3	shones
9.700000	0.005615	0.004095	0.001769	0.009258	0.004459	0.005969	0.014623	0.022223	3	shones
9.800000	0.004264	0.003396	0.004139	0.004380	0.009129	0.004037	0.018376	0.021171	3	shones
9.900000	0.003350	0.005682	0.007291	0.009409	0.013414	0.002272	0.017618	0.013103	3	shones
10.000000	0.004802	0.005427	0.006739	0.012114	0.012659	0.008928	0.012670	0.009314	3	shones
10.100000	0.007344	0.006029	0.004353	0.009881	0.005963	0.016235	0.010021	0.013176	3	shones
10.200000	0.009000	0.009623	0.005002	0.004704	0.006306	0.019121	0.011073	0.012155	3	shones
10.300000	0.008217	0.011698	0.006757	0.001097	0.016736	0.015962	0.008563	0.007767	3	shones
10.400000	0.004499	0.010305	0.006782	0.004389	0.022652	0.008863	0.003758	0.011899	3	shones
10.500000	0.001175	0.007132	0.005986	0.005701	0.021439	0.004431	0.010707	0.017822	3	shones
10.600000	0.006756	0.007014	0.005566	0.005582	0.013869	0.007218	0.017418	0.018133	3	shones
10.700000	0.010171	0.009027	0.004704	0.005397	0.004494	0.007838	0.018520	0.012654	3	shones
10.800000	0.010293	0.008668	0.003512	0.006248	0.008422	0.006049	0.013976	0.005743	3	shones
10.900000	0.007385	0.005244	0.005540	0.007874	0.013708	0.005463	0.008371	0.007957	3	shones
9.500000	0.011860	0.011742	0.009165	0.009258	0.006124	0.005883	0.007945	0.004600	30	shones
9.600000	0.013847	0.012731	0.008277	0.010100	0.006734	0.006222	0.004252	0.006048	30	shones
9.700000	0.011660	0.008517	0.005599	0.006235	0.011534	0.003506	0.004223	0.008074	30	shones
9.800000	0.005697	0.003699	0.001132	0.001325	0.018362	0.000243	0.004820	0.002153	30	shones
9.900000	0.002003	0.004879	0.004726	0.001904	0.020578	0.003364	0.000938	0.008870	30	shones
10.000000	0.006624	0.005320	0.008591	0.000579	0.014733	0.005566	0.007710	0.017500	30	shones
10.100000	0.007162	0.004234	0.009551	0.003633	0.005071	0.006829	0.016706	0.020798	30	shones
10.200000	0.005424	0.005712	0.007485	0.007526	0.013031	0.007044	0.021782	0.018827	30	shones
10.300000	0.008321	0.008635	0.004174	0.008339	0.020252	0.006439	0.020191	0.013701	30	shones
10.400000	0.013249	0.011583	0.004600	0.005042	0.019047	0.005563	0.012878	0.007146	30	shones
10.500000	0.015828	0.014282	0.006865	0.001219	0.010641	0.004096	0.006857	0.001691	30	shones
10.600000	0.015424	0.015434	0.007028	0.007735	0.004574	0.002687	0.012098	0.009756	30	shones
10.700000	0.013483	0.013749	0.005198	0.011964	0.012843	0.006626	0.016809	0.017580	30	shones
10.800000	0.011668	0.009384	0.003798	0.012462	0.017546	0.012195	0.017320	0.022297	30	shones
10.900000	0.010010	0.005183	0.004609	0.009539	0.016858	0.015885	0.015745	0.022572	30	shones
9.500000	0.001093	0.000979	0.015193	0.015139	0.001732	0.011526	0.002356	0.004823	31	shones
9.600000	0.008817	0.002339	0.017235	0.017925	0.005756	0.004057	0.005440	0.003205	31	shones
9.700000	0.011061	0.002706	0.010809	0.012660	0.009078	0.007342	0.006065	0.004413	31	shones
9.800000	0.006596	0.003885	0.001817	0.004209	0.007413	0.005956	0.004137	0.005615	31	shones
9.900000	0.003415	0.005279	0.007698	0.005068	0.002783	0.004231	0.002796	0.010262	31	shones
10.000000	0.008250	0.003753	0.010137	0.005813	0.007218	0.010240	0.003728	0.014375	31	shones
10.100000	0.009093	0.002116	0.007204	0.001819	0.010138	0.012911	0.007063	0.015304	31	shones
10.200000	0.006313	0.006558	0.003290	0.003440	0.007313	0.009878	0.012422	0.013429	31	shones
10.300000	0.004428	0.009159	0.007599	0.005500	0.004755	0.004671	0.016524	0.010478	31	shones
10.400000	0.004607	0.008224	0.012573	0.004886	0.011589	0.008832	0.016423	0.008089	31	shones
10.500000	0.002450	0.004765	0.015269	0.009147	0.015764	0.014476	0.011209	0.006649	31	shones
10.600000	0.002369	0.001604	0.015219	0.016003	0.013592	0.016625	0.002540	0.005426	31	shones
10.700000	0.007457	0.001413	0.012983	0.020194	0.006573	0.015298	0.007837	0.004207	31	shones
10.800000	0.010445	0.000728	0.010734	0.019987	0.006476	0.011610	0.015491	0.005866	31	shones
10.900000	0.010542	0.004639	0.011368	0.016729	0.012778	0.006780	0.019284	0.010922	31	shones
9.500000	0.003611	0.003446	0.009698	0.009606	0.012687	0.022931	0.011334	0.008414	4	shones
9.600000	0.004403	0.005039	0.011150	0.007585	0.003671	0.019921	0.013049	0.007910	4	shones
9.700000	0.004295	0.004987	0.005720	0.004606	0.021033	0.011494	0.010629	0.004776	4	shones
9.800000	0.003762	0.003876	0.006135	0.007392	0.033301	0.002311	0.005123	0.001721	4	shones
9.900000	0.003418	0.003052	0.012656	0.011849	0.031904	0.004853	0.003516	0.004521	4	shones
10.000000	0.007327	0.005248	0.013603	0.013947	0.018669	0.006260	0.011245	0.008057	4	shones
10.100000	0.011809	0.010379	0.010027	0.012773	0.003526	0.003752	0.016350	0.011351	4	shones
10.200000	0.013708	0.013948	0.009493	0.009152	0.012488	0.004097	0.016188	0.013172	4	shones
10.300000	0.012222	0.013081	0.012119	0.004621	0.015016	0.007958	0.010234	0.013076	4	shones
10.400000	0.008806	0.007597	0.010952	0.001450	0.008543	0.009775	0.003336	0.013402	4	shones
10.500000	0.006258	0.000178	0.005476	0.003229	0.005801	0.008902	0.012214	0.016127	4	shones
10.600000	0.005837	0.006483	0.005165	0.005122	0.014703	0.006445	0.020227	0.018761	4	shones
10.700000	0.006046	0.008582	0.010515	0.006431	0.018985	0.004237	0.022969	0.018432	4	shones
10.800000	0.006978	0.005558	0.011860	0.007252	0.017057	0.003213	0.019852	0.014517	4	shones
10.900000	0.008792	0.001890	0.009043	0.007542	0.010985	0.002415	0.012504	0.008422	4	shones
9.500000	0.005048	0.005583	0.010514	0.009942	0.018639	0.024005	0.017910	0.017041	5	shones
9.600000	0.001893	0.007775	0.012921	0.007045	0.011056	0.030760	0.018237	0.016258	5	shones
9.700000	0.003724	0.009065	0.009205	0.002347	0.006040	0.024747	0.016406	0.010220	5	shones
9.800000	0.009107	0.010142	0.002560	0.001855	0.009291	0.009770	0.015597	0.014492	5	shones
9.900000	0.011410	0.009824	0.006301	0.002792	0.009747	0.007800	0.014984	0.023386	5	shones
10.000000	0.009167	0.007454	0.009778	0.000566	0.008624	0.016632	0.013139	0.025522	5	shones
10.100000	0.003002	0.004478	0.008950	0.003273	0.007732	0.015416	0.011244	0.019675	5	shones
10.200000	0.004396	0.004018	0.005598	0.005828	0.004864	0.006512	0.010532	0.010538	5	shones
10.300000	0.009700	0.004419	0.004263	0.005417	0.002029	0.006041	0.008787	0.006968	5	shones
10.400000	0.010783	0.003392	0.006771	0.002934	0.007414	0.014116	0.004421	0.008924	5	shones
10.500000	0.007622	0.002322	0.008705	0.005220	0.010600	0.016699	0.002425	0.008306	5	shones
10.600000	0.002276	0.003174	0.008682	0.009164	0.009761	0.014238	0.007822	0.007070	5	shones
10.700000	0.003191	0.003743	0.006592	0.010509	0.007095	0.009428	0.010913	0.008131	5	shones
10.800000	0.005469	0.003176	0.003194	0.008579	0.007496	0.004814	0.010816	0.008516	5	shones
10.900000	0.004542	0.002464	0.002876	0.005178	0.008845	0.001199	0.008357	0.006414	5	shones
9.500000	0.004864	0.004239	0.011633	0.012113	0.010719	0.013686	0.001955	0.001030	6	shones
9.600000	0.006258	0.002347	0.006495	0.012081	0.007764	0.008207	0.006932	0.003656	6	shones
9.700000	0.009230	0.007353	0.003381	0.007188	0.005224	0.010295	0.009145	0.005809	6	shones
9.800000	0.012929	0.012415	0.003361	0.000647	0.015392	0.019105	0.007439	0.007109	6	shones
9.900000	0.014925	0.014408	0.002152	0.007749	0.026226	0.019804	0.009322	0.007695	6	shones
10.000000	0.014029	0.012154	0.002626	0.011145	0.030732	0.011490	0.014434	0.010809	6	shones
10.100000	0.010558	0.007100	0.004719	0.009845	0.025591	0.004245	0.016425	0.015666	6	shones
10.200000	0.006261	0.006597	0.005823	0.005552	0.012556	0.013524	0.014617	0.017944	6	shones
10.300000	0.002981	0.010406	0.006129	0.002411	0.004442	0.016936	0.011778	0.015147	6	shones
10.400000	0.001805	0.011034	0.006419	0.003880	0.016249	0.012459	0.010177	0.008222	6	shones
