period	AA	AC	AG	AT	CA	CC	CG	CT	GA	GC	GG	GT	RR	SS	TA	TC	TG	TT	WW	YY
115.700000	0.016275	0.018476	0.026549	0.016276	0.015080	0.008410	0.018008	0.007102	0.010466	0.017587	0.010084	0.013988	0.018082	0.006163	0.010559	0.024268	0.016054	0.011918	0.007207	0.021275
115.800000	0.016241	0.018452	0.026556	0.016279	0.015082	0.008415	0.017949	0.007090	0.010446	0.017526	0.010103	0.013996	0.018099	0.006178	0.010553	0.024262	0.016031	0.011908	0.007183	0.021285
115.900000	0.016206	0.018427	0.026562	0.016282	0.015083	0.008419	0.017890	0.007079	0.010425	0.017465	0.010121	0.014003	0.018117	0.006193	0.010546	0.024256	0.016007	0.011899	0.007159	0.021294
116.000000	0.016171	0.018403	0.026568	0.016284	0.015084	0.008423	0.017831	0.007067	0.010405	0.017404	0.010140	0.014010	0.018135	0.006208	0.010539	0.024250	0.015983	0.011890	0.007135	0.021303
116.100000	0.016136	0.018378	0.026573	0.016286	0.015084	0.008427	0.017772	0.007056	0.010384	0.017343	0.010158	0.014017	0.018152	0.006223	0.010532	0.024243	0.015959	0.011881	0.007112	0.021312
116.200000	0.016101	0.018352	0.026578	0.016288	0.015084	0.008430	0.017713	0.007044	0.010363	0.017282	0.010175	0.014023	0.018169	0.006238	0.010525	0.024236	0.015935	0.011872	0.007089	0.021321
116.300000	0.016065	0.018327	0.026583	0.016289	0.015084	0.008433	0.017653	0.007033	0.010342	0.017220	0.010193	0.014029	0.018185	0.006254	0.010518	0.024229	0.015911	0.011863	0.007066	0.021329
116.400000	0.016029	0.018301	0.026588	0.016290	0.015084	0.008436	0.017594	0.007021	0.010321	0.017159	0.010210	0.014035	0.018202	0.006270	0.010511	0.024222	0.015886	0.011854	0.007043	0.021337
116.500000	0.015993	0.018274	0.026592	0.016291	0.015083	0.008438	0.017535	0.007010	0.010299	0.017097	0.010227	0.014040	0.018218	0.006287	0.010503	0.024214	0.015861	0.011846	0.007020	0.021344
116.600000	0.015956	0.018248	0.026597	0.016291	0.015082	0.008440	0.017475	0.006998	0.010278	0.017036	0.010243	0.014046	0.018234	0.006303	0.010495	0.024206	0.015836	0.011838	0.006997	0.021352
116.700000	0.015920	0.018221	0.026600	0.016291	0.015080	0.008442	0.017416	0.006987	0.010256	0.016974	0.010259	0.014050	0.018250	0.006320	0.010487	0.024198	0.015811	0.011829	0.006975	0.021358
116.800000	0.015883	0.018194	0.026604	0.016291	0.015079	0.008444	0.017356	0.006976	0.010234	0.016912	0.010275	0.014055	0.018265	0.006338	0.010479	0.024189	0.015786	0.011821	0.006953	0.021365
116.900000	0.015845	0.018166	0.026607	0.016291	0.015077	0.008445	0.017296	0.006964	0.010212	0.016851	0.010291	0.014059	0.018281	0.006355	0.010471	0.024180	0.015760	0.011813	0.006931	0.021371
117.000000	0.015808	0.018138	0.026610	0.016290	0.015074	0.008445	0.017236	0.006953	0.010190	0.016789	0.010306	0.014063	0.018296	0.006373	0.010462	0.024171	0.015734	0.011805	0.006909	0.021378
117.100000	0.015770	0.018110	0.026613	0.016289	0.015072	0.008446	0.017176	0.006942	0.010167	0.016727	0.010321	0.014067	0.018311	0.006391	0.010453	0.024162	0.015709	0.011798	0.006887	0.021383
117.200000	0.015732	0.018082	0.026615	0.016288	0.015069	0.008446	0.017116	0.006931	0.010144	0.016665	0.010336	0.014070	0.018325	0.006410	0.010444	0.024152	0.015682	0.011790	0.006866	0.021389
117.300000	0.015693	0.018053	0.026617	0.016286	0.015066	0.008446	0.017056	0.006920	0.010121	0.016603	0.010350	0.014074	0.018340	0.006429	0.010435	0.024142	0.015656	0.011783	0.006845	0.021394
117.400000	0.015655	0.018024	0.026619	0.016284	0.015062	0.008445	0.016996	0.006908	0.010098	0.016541	0.010365	0.014076	0.018354	0.006448	0.010426	0.024132	0.015630	0.011775	0.006823	0.021399
117.500000	0.015616	0.017994	0.026621	0.016282	0.015059	0.008444	0.016936	0.006897	0.010075	0.016478	0.010378	0.014079	0.018368	0.006467	0.010416	0.024121	0.015603	0.011768	0.006803	0.021403
117.600000	0.015577	0.017965	0.026622	0.016279	0.015055	0.008443	0.016876	0.006886	0.010052	0.016416	0.010392	0.014081	0.018381	0.006487	0.010407	0.024111	0.015576	0.011761	0.006782	0.021407
117.700000	0.015537	0.017935	0.026623	0.016277	0.015050	0.008441	0.016815	0.006876	0.010028	0.016354	0.010405	0.014083	0.018395	0.006507	0.010397	0.024100	0.015549	0.011754	0.006761	0.021411
117.800000	0.015497	0.017904	0.026623	0.016273	0.015046	0.008439	0.016755	0.006865	0.010005	0.016291	0.010418	0.014085	0.018408	0.006528	0.010387	0.024088	0.015522	0.011747	0.006741	0.021415
117.900000	0.015457	0.017874	0.026624	0.016270	0.015041	0.008437	0.016694	0.006854	0.009981	0.016229	0.010431	0.014086	0.018421	0.006548	0.010376	0.024077	0.015495	0.011740	0.006721	0.021418
118.000000	0.015417	0.017843	0.026624	0.016266	0.015035	0.008435	0.016634	0.006843	0.009957	0.016166	0.010444	0.014087	0.018433	0.006569	0.010366	0.024065	0.015467	0.011734	0.006701	0.021421
118.100000	0.015376	0.017812	0.026624	0.016262	0.015030	0.008432	0.016573	0.006832	0.009933	0.016104	0.010456	0.014088	0.018446	0.006591	0.010355	0.024052	0.015439	0.011727	0.006682	0.021424
118.200000	0.015336	0.017780	0.026623	0.016258	0.015024	0.008429	0.016512	0.006822	0.009908	0.016041	0.010468	0.014089	0.018458	0.006613	0.010345	0.024040	0.015411	0.011721	0.006662	0.021426
118.300000	0.015294	0.017748	0.026622	0.016253	0.015018	0.008426	0.016451	0.006811	0.009884	0.015978	0.010479	0.014089	0.018470	0.006635	0.010333	0.024027	0.015383	0.011714	0.006643	0.021428
118.400000	0.015253	0.017716	0.026621	0.016248	0.015011	0.008422	0.016390	0.006801	0.009859	0.015915	0.010491	0.014089	0.018482	0.006657	0.010322	0.024014	0.015355	0.011708	0.006624	0.021430
118.500000	0.015211	0.017684	0.026620	0.016243	0.015004	0.008418	0.016329	0.006790	0.009835	0.015852	0.010502	0.014089	0.018493	0.006680	0.010311	0.024001	0.015327	0.011702	0.006605	0.021431
118.600000	0.015169	0.017651	0.026618	0.016238	0.014997	0.008413	0.016268	0.006780	0.009810	0.015789	0.010513	0.014088	0.018504	0.006703	0.010299	0.023987	0.015298	0.011696	0.006587	0.021432
118.700000	0.015127	0.017618	0.026616	0.016232	0.014990	0.008409	0.016207	0.006770	0.009785	0.015726	0.010523	0.014087	0.018515	0.006726	0.010287	0.023973	0.015269	0.011690	0.006569	0.021433
118.800000	0.015084	0.017584	0.026614	0.016226	0.014982	0.008404	0.016145	0.006760	0.009760	0.015663	0.010533	0.014086	0.018526	0.006750	0.010275	0.023959	0.015240	0.011684	0.006551	0.021434
118.900000	0.015042	0.017550	0.026611	0.016219	0.014974	0.008398	0.016084	0.006749	0.009734	0.015599	0.010543	0.014084	0.018537	0.006774	0.010263	0.023944	0.015211	0.011678	0.006533	0.021434
119.000000	0.014998	0.017516	0.026609	0.016213	0.014966	0.008393	0.016023	0.006739	0.009709	0.015536	0.010553	0.014082	0.018547	0.006798	0.010251	0.023929	0.015181	0.011673	0.006515	0.021434
119.100000	0.014955	0.017482	0.026605	0.016206	0.014957	0.008387	0.015961	0.006730	0.009683	0.015473	0.010563	0.014080	0.018557	0.006823	0.010238	0.023914	0.015152	0.011667	0.006498	0.021433
119.200000	0.014911	0.017447	0.026602	0.016198	0.014948	0.008381	0.015899	0.006720	0.009658	0.015409	0.010572	0.014078	0.018566	0.006848	0.010225	0.023899	0.015122	0.011662	0.006481	0.021432
119.300000	0.014867	0.017412	0.026598	0.016191	0.014939	0.008374	0.015838	0.006710	0.009632	0.015345	0.010581	0.014075	0.018576	0.006873	0.010212	0.023883	0.015092	0.011656	0.006465	0.021431
119.400000	0.014823	0.017377	0.026594	0.016183	0.014929	0.008367	0.015776	0.006700	0.009606	0.015282	0.010589	0.014072	0.018585	0.006899	0.010199	0.023867	0.015062	0.011651	0.006448	0.021430
119.500000	0.014779	0.017341	0.026589	0.016174	0.014920	0.008360	0.015714	0.006691	0.009580	0.015218	0.010598	0.014069	0.018594	0.006925	0.010185	0.023850	0.015031	0.011646	0.006432	0.021428
119.600000	0.014734	0.017305	0.026585	0.016166	0.014909	0.008353	0.015652	0.006681	0.009554	0.015154	0.010606	0.014065	0.018602	0.006951	0.010171	0.023834	0.015001	0.011641	0.006416	0.021426
119.700000	0.014689	0.017269	0.026580	0.016157	0.014899	0.008345	0.015590	0.006672	0.009527	0.015090	0.010614	0.014061	0.018611	0.006978	0.010157	0.023817	0.014970	0.011636	0.006400	0.021423
119.800000	0.014643	0.017232	0.026574	0.016148	0.014888	0.008337	0.015527	0.006663	0.009501	0.015026	0.010621	0.014057	0.018619	0.007005	0.010143	0.023799	0.014939	0.011631	0.006385	0.021420
119.900000	0.014597	0.017195	0.026568	0.016138	0.014877	0.008328	0.015465	0.006654	0.009474	0.014962	0.010628	0.014052	0.018627	0.007033	0.010129	0.023782	0.014908	0.011626	0.006370	0.021417
120.000000	0.014551	0.017158	0.026562	0.016128	0.014866	0.008319	0.015402	0.006645	0.009447	0.014898	0.010635	0.014047	0.018634	0.007060	0.010114	0.023764	0.014876	0.011621	0.006355	0.021414
120.100000	0.014505	0.017120	0.026556	0.016118	0.014854	0.008310	0.015340	0.006636	0.009421	0.014833	0.010642	0.014042	0.018641	0.007088	0.010099	0.023745	0.014845	0.011617	0.006341	0.021410
120.200000	0.014458	0.017082	0.026549	0.016108	0.014842	0.008301	0.015277	0.006627	0.009394	0.014769	0.010649	0.014036	0.018648	0.007117	0.010084	0.023727	0.014813	0.011612	0.006327	0.021406
120.300000	0.014411	0.017044	0.026542	0.016097	0.014829	0.008291	0.015215	0.006619	0.009367	0.014704	0.010655	0.014030	0.018655	0.007145	0.010069	0.023708	0.014781	0.011607	0.006313	0.021401
120.400000	0.014364	0.017005	0.026534	0.016086	0.014817	0.008281	0.015152	0.006610	0.009340	0.014640	0.010661	0.014024	0.018661	0.007174	0.010054	0.023688	0.014749	0.011603	0.006299	0.021396
120.500000	0.014317	0.016966	0.026527	0.016074	0.014803	0.008271	0.015089	0.006602	0.009312	0.014575	0.010666	0.014018	0.018667	0.007204	0.010038	0.023668	0.014716	0.011599	0.006286	0.021391
120.600000	0.014269	0.016927	0.026518	0.016063	0.014790	0.008260	0.015026	0.006594	0.009285	0.014510	0.010672	0.014011	0.018673	0.007233	0.010022	0.023648	0.014684	0.011594	0.006273	0.021385
120.700000	0.014221	0.016887	0.026510	0.016051	0.014776	0.008249	0.014963	0.006585	0.009257	0.014445	0.010677	0.014004	0.018679	0.007263	0.010006	0.023628	0.014651	0.011590	0.006261	0.021379
120.800000	0.014172	0.016847	0.026501	0.016038	0.014762	0.008238	0.014899	0.006577	0.009230	0.014380	0.010682	0.013996	0.018684	0.007294	0.009989	0.023607	0.014618	0.011586	0.006248	0.021373
120.900000	0.014123	0.016807	0.026492	0.016025	0.014748	0.008227	0.014836	0.006570	0.009202	0.014315	0.010686	0.013988	0.018689	0.007324	0.009973	0.023586	0.014585	0.011581	0.006236	0.021366
121.000000	0.014074	0.016766	0.026482	0.016012	0.014733	0.008215	0.014773	0.006562	0.009175	0.014250	0.010691	0.013980	0.018693	0.007355	0.009956	0.023565	0.014551	0.011577	0.006225	0.021359
121.100000	0.014025	0.016725	0.026472	0.015999	0.014718	0.008203	0.014709	0.006554	0.009147	0.014185	0.010695	0.013972	0.018698	0.007386	0.009939	0.023543	0.014517	0.011573	0.006213	0.021351
121.200000	0.013975	0.016684	0.026462	0.015985	0.014703	0.008190	0.014645	0.006547	0.009119	0.014120	0.010698	0.013963	0.018702	0.007418	0.009921	0.023521	0.014484	0.011569	0.006202	0.021343
121.300000	0.013925	0.016642	0.026451	0.015971	0.014687	0.008177	0.014582	0.006540	0.009091	0.014054	0.010702	0.013954	0.018705	0.007450	0.009904	0.023498	0.014449	0.011565	0.006192	0.021335
121.400000	0.013875	0.016600	0.026440	0.015957	0.014671	0.008164	0.014518	0.006533	0.009063	0.013989	0.010705	0.013944	0.018709	0.007482	0.009886	0.023475	0.014415	0.011561	0.006182	0.021326
121.500000	0.013824	0.016558	0.026428	0.015942	0.014655	0.008151	0.014454	0.006526	0.009034	0.013923	0.010708	0.013934	0.018712	0.007515	0.009868	0.023452	0.014381	0.011557	0.006172	0.021317
121.600000	0.013773	0.016515	0.026416	0.015927	0.014638	0.008137	0.014390	0.006519	0.009006	0.013857	0.010711	0.013924	0.018714	0.007547	0.009850	0.023428	0.014346	0.011554	0.006162	0.021308
121.700000	0.013722	0.016472	0.026404	0.015912	0.014621	0.008123	0.014325	0.006513	0.008978	0.013792	0.010713	0.013914	0.018717	0.007581	0.009831	0.023404	0.014311	0.011550	0.006153	0.021298
121.800000	0.013670	0.016428	0.026391	0.015896	0.014603	0.008108	0.014261	0.006506	0.008949	0.013726	0.010715	0.013903	0.018719	0.007614	0.009812	0.023380	0.014276	0.011546	0.006144	0.021288
121.900000	0.013618	0.016385	0.026378	0.015880	0.014586	0.008094	0.014197	0.006500	0.008921	0.013660	0.010717	0.013892	0.018720	0.007648	0.009793	0.023355	0.014240	0.011542	0.006136	0.021277
122.000000	0.013566	0.016340	0.026365	0.015863	0.014567	0.008079	0.014132	0.006494	0.008892	0.013594	0.010719	0.013880	0.018722	0.007682	0.009774	0.023330	0.014205	0.011539	0.006127	0.021266
122.100000	0.013513	0.016296	0.026351	0.015846	0.014549	0.008063	0.014068	0.006488	0.008864	0.013528	0.010720	0.013868	0.018723	0.007716	0.009754	0.023304	0.014169	0.011535	0.006120	0.021255
122.200000	0.013460	0.016251	0.026337	0.015829	0.014530	0.008048	0.014003	0.006483	0.008835	0.013461	0.010721	0.013856	0.018723	0.007751	0.009734	0.023278	0.014133	0.011532	0.006112	0.021243
122.300000	0.013407	0.016206	0.026322	0.015812	0.014511	0.008032	0.013938	0.006477	0.008806	0.013395	0.010722	0.013844	0.018724	0.007786	0.009714	0.023252	0.014097	0.011528	0.006105	0.021231
122.400000	0.013353	0.016160	0.026307	0.015794	0.014491	0.008015	0.013873	0.006472	0.008778	0.013329	0.010723	0.013831	0.018724	0.007821	0.009694	0.023225	0.014060	0.011525	0.006099	0.021218
122.500000	0.013300	0.016114	0.026291	0.015776	0.014471	0.007999	0.013808	0.006467	0.008749	0.013262	0.010723	0.013817	0.018723	0.007857	0.009674	0.023198	0.014024	0.011521	0.006093	0.021205
122.600000	0.013245	0.016068	0.026275	0.015757	0.014451	0.007982	0.013743	0.006462	0.008720	0.013196	0.010723	0.013804	0.018723	0.007893	0.009653	0.023170	0.013987	0.011518	0.006087	0.021192
122.700000	0.013191	0.016021	0.026259	0.015738	0.014431	0.007965	0.013678	0.006457	0.008691	0.013129	0.010723	0.013790	0.018722	0.007929	0.009632	0.023142	0.013949	0.011514	0.006081	0.021178
122.800000	0.013136	0.015974	0.026242	0.015719	0.014410	0.007947	0.013613	0.006453	0.008662	0.013062	0.010722	0.013775	0.018720	0.007965	0.009610	0.023114	0.013912	0.011511	0.006076	0.021163
122.900000	0.013081	0.015927	0.026224	0.015699	0.014388	0.007929	0.013547	0.006449	0.008633	0.012995	0.010721	0.013761	0.018719	0.008002	0.009589	0.023085	0.013875	0.011507	0.006072	0.021149
123.000000	0.013025	0.015879	0.026207	0.015679	0.014366	0.007911	0.013482	0.006444	0.008604	0.012928	0.010720	0.013746	0.018716	0.008039	0.009567	0.023055	0.013837	0.011504	0.006067	0.021133
123.100000	0.012969	0.015831	0.026188	0.015659	0.014344	0.007893	0.013416	0.006441	0.008575	0.012861	0.010719	0.013730	0.018714	0.008076	0.009545	0.023026	0.013799	0.011501	0.006063	0.021118
123.200000	0.012913	0.015782	0.026170	0.015638	0.014322	0.007874	0.013350	0.006437	0.008546	0.012794	0.010717	0.013715	0.018711	0.008113	0.009522	0.022996	0.013760	0.011497	0.006060	0.021102
123.300000	0.012856	0.015733	0.026151	0.015617	0.014299	0.007855	0.013285	0.006434	0.008517	0.012727	0.010715	0.013698	0.018708	0.008151	0.009500	0.022965	0.013722	0.011494	0.006057	0.021085
123.400000	0.012800	0.015684	0.026131	0.015596	0.014276	0.007835	0.013219	0.006430	0.008488	0.012660	0.010713	0.013682	0.018704	0.008189	0.009477	0.022934	0.013683	0.011491	0.006054	0.021068
123.500000	0.012742	0.015634	0.026111	0.015574	0.014252	0.007815	0.013153	0.006427	0.008459	0.012593	0.010711	0.013665	0.018700	0.008228	0.009454	0.022903	0.013644	0.011488	0.006052	0.021051
123.600000	0.012685	0.015584	0.026091	0.015552	0.014229	0.007795	0.013087	0.006425	0.008430	0.012526	0.010708	0.013648	0.018696	0.008266	0.009430	0.022871	0.013605	0.011484	0.006050	0.021033
123.700000	0.012627	0.015534	0.026070	0.015529	0.014204	0.007775	0.013021	0.006422	0.008401	0.012458	0.010705	0.013630	0.018691	0.008305	0.009407	0.022839	0.013566	0.011481	0.006049	0.021015
123.800000	0.012569	0.015483	0.026048	0.015506	0.014180	0.007754	0.012954	0.006420	0.008372	0.012391	0.010702	0.013612	0.018686	0.008344	0.009383	0.022806	0.013526	0.011478	0.006048	0.020996
123.900000	0.012510	0.015432	0.026027	0.015483	0.014155	0.007733	0.012888	0.006418	0.008343	0.012323	0.010698	0.013594	0.018681	0.008383	0.009359	0.022773	0.013487	0.011475	0.006048	0.020977
124.000000	0.012451	0.015381	0.026004	0.015459	0.014129	0.007712	0.012822	0.006416	0.008314	0.012256	0.010694	0.013575	0.018675	0.008423	0.009334	0.022739	0.013447	0.011472	0.006048	0.020957
124.100000	0.012392	0.015329	0.025981	0.015435	0.014104	0.007691	0.012755	0.006415	0.008285	0.012188	0.010690	0.013556	0.018669	0.008463	0.009309	0.022705	0.013406	0.011468	0.006048	0.020937
124.200000	0.012333	0.015276	0.025958	0.015411	0.014077	0.007669	0.012689	0.006414	0.008256	0.012120	0.010686	0.013537	0.018662	0.008503	0.009284	0.022670	0.013366	0.011465	0.006049	0.020916
124.300000	0.012273	0.015224	0.025934	0.015386	0.014051	0.007646	0.012622	0.006413	0.008227	0.012053	0.010681	0.013517	0.018655	0.008543	0.009259	0.022635	0.013325	0.011462	0.006050	0.020895
124.400000	0.012212	0.015171	0.025910	0.015361	0.014024	0.007624	0.012556	0.006412	0.008198	0.011985	0.010676	0.013497	0.018648	0.008584	0.009234	0.022600	0.013284	0.011459	0.006052	0.020874
124.500000	0.012152	0.015118	0.025885	0.015336	0.013997	0.007601	0.012489	0.006411	0.008169	0.011917	0.010671	0.013476	0.018640	0.008624	0.009208	0.022564	0.013243	0.011456	0.006054	0.020852
124.600000	0.012091	0.015064	0.025860	0.015310	0.013969	0.007578	0.012422	0.006411	0.008140	0.011849	0.010666	0.013455	0.018632	0.008665	0.009182	0.022528	0.013202	0.011453	0.006056	0.020830
124.700000	0.012030	0.015010	0.025835	0.015283	0.013941	0.007555	0.012355	0.006411	0.008111	0.011782	0.010660	0.013434	0.018623	0.008706	0.009156	0.022491	0.013160	0.011450	0.006059	0.020807
124.800000	0.011968	0.014955	0.025808	0.015257	0.013913	0.007531	0.012288	0.006411	0.008083	0.011714	0.010654	0.013412	0.018614	0.008748	0.009129	0.022454	0.013119	0.011447	0.006063	0.020783
124.900000	0.011907	0.014901	0.025782	0.015230	0.013884	0.007507	0.012221	0.006412	0.008054	0.011646	0.010648	0.013390	0.018605	0.008790	0.009102	0.022416	0.013077	0.011443	0.006066	0.020760
125.000000	0.011844	0.014845	0.025754	0.015202	0.013855	0.007483	0.012155	0.006413	0.008025	0.011578	0.010642	0.013368	0.018595	0.008831	0.009075	0.022378	0.013035	0.011440	0.006071	0.020735
125.100000	0.011782	0.014790	0.025727	0.015175	0.013825	0.007458	0.012087	0.006414	0.007997	0.011510	0.010635	0.013345	0.018585	0.008873	0.009048	0.022340	0.012992	0.011437	0.006075	0.020711
125.200000	0.011719	0.014734	0.025699	0.015147	0.013795	0.007433	0.012020	0.006416	0.007968	0.011442	0.010628	0.013322	0.018574	0.008916	0.009020	0.022300	0.012950	0.011434	0.006081	0.020685
125.300000	0.011656	0.014678	0.025670	0.015118	0.013765	0.007408	0.011953	0.006417	0.007940	0.011374	0.010621	0.013298	0.018563	0.008958	0.008992	0.022261	0.012907	0.011431	0.006086	0.020660
125.400000	0.011592	0.014621	0.025641	0.015089	0.013735	0.007383	0.011886	0.006419	0.007912	0.011306	0.010613	0.013275	0.018551	0.009001	0.008964	0.022221	0.012864	0.011428	0.006092	0.020633
125.500000	0.011529	0.014564	0.025611	0.015060	0.013704	0.007357	0.011819	0.006421	0.007884	0.011238	0.010606	0.013250	0.018540	0.009044	0.008936	0.022180	0.012821	0.011425	0.006099	0.020607
125.600000	0.011465	0.014507	0.025581	0.015030	0.013672	0.007331	0.011752	0.006424	0.007856	0.011171	0.010598	0.013226	0.018527	0.009087	0.008907	0.022140	0.012778	0.011422	0.006106	0.020580
125.700000	0.011400	0.014449	0.025550	0.015000	0.013640	0.007304	0.011685	0.006427	0.007828	0.011103	0.010590	0.013201	0.018515	0.009130	0.008878	0.022098	0.012734	0.011419	0.006113	0.020552
125.800000	0.011335	0.014391	0.025519	0.014970	0.013608	0.007278	0.011618	0.006430	0.007800	0.011035	0.010581	0.013175	0.018502	0.009173	0.008849	0.022056	0.012690	0.011415	0.006121	0.020524
125.900000	0.011270	0.014333	0.025488	0.014939	0.013576	0.007251	0.011550	0.006434	0.007773	0.010967	0.010572	0.013150	0.018488	0.009217	0.008820	0.022014	0.012646	0.011412	0.006129	0.020495
126.000000	0.011205	0.014274	0.025455	0.014908	0.013543	0.007224	0.011483	0.006437	0.007745	0.010899	0.010563	0.013123	0.018474	0.009261	0.008790	0.021971	0.012602	0.011409	0.006138	0.020466
